NCT02366754,Theresa Pape,"Edward Hines, Jr. VA Hospital",Recruiting,Hines,Illinois,60141,United States,"Theresa Pape, DrPH",708-202-4953,ComaResearch@va.gov,,,
NCT02367755,Far Eastern Memorial Hospital,Far Eastern Memorial Hospital,Recruiting,New Taipei City,,220,Taiwan,"Yen-Wen Wu, MD, PhD",886-2-8966-7000,wuyw0502@gmail.com,,"Yen-Wen Wu, MD, PhD",Principal Investigator
NCT02369822,Ain Shams University,Shaymaa Maher Deifalla,,Cairo,Nasr City,,Egypt,,,,,,
NCT02371200,Brain Sentinel,Thomas Jefferson University Hospital,Not yet recruiting,Phildelphia,Pennsylvania,19107,United States,Lauren Fedor,,,,"Michael Sperling, MD",Principal Investigator
NCT02371200,Brain Sentinel,Medical University of South Carolina,Not yet recruiting,Charleston,South Carolina,29425,United States,Becky Hamrick,,,,"Jonathan Halford, MD",Principal Investigator
NCT02371200,Brain Sentinel,University Hospital,Recruiting,San Antonio,Texas,78229,United States,Amy Saklad,210-567-8229,SAKLADA@uthscsa.edu,,"Charles S Szabo, MD",Principal Investigator
NCT02375126,"Intermountain Health Care, Inc.","Intermountain Healthcare, LDS Hospital",Recruiting,Salt Lake City,Utah,84143,United States,Jeanette Davis,801-408-3623,jeanette.davis@imail.org,,"Lindell K Weaver, MDSusan Churchill, APRN-NP",Principal InvestigatorSub-Investigator
NCT02382497,Bambino GesÃ_ Children's Hospital,Bambino GesÃ_ Hospital and Research Institute,Recruiting,Rome,,165,Italy,Chiara Mennini,06-68592572,chiara.mennini@opbg.net,rita.alparone@opbg.net,,
NCT02383147,University of Zurich,"University Hospital Zurich, Division of Otorhinolaryngology ORL",,Zurich,ZH,8091,Switzerland,,,,,,
NCT02383745,Kuopio University Hospital,Kuopio University Hospital,Recruiting,Kuopio,Northern Savo,70210,Finland,,,,,,
NCT02386605,VA Office of Research and Development,"VA Greater Los Angeles Healthcare System, West Los Angeles, CA",Not yet recruiting,West Los Angeles,California,90073,United States,"Sharon R Saivar, DPA",310-268-4754,sharon.saivar@va.gov,,Lena F Reddy,Principal Investigator
NCT02389413,Probiodrug AG,Ziekenhuis Netwerk Antwerpen / Geheugenkliniek,Recruiting,Hoboken,,2660,Belgium,,,,,,
NCT02389413,Probiodrug AG,Kliininen tutkimuskeskus,Recruiting,Kuopio,,70211,Finland,,,,,,
NCT02389413,Probiodrug AG,Oulu University Hospital,Recruiting,Oulu,,90220,Finland,,,,,,
NCT02389413,Probiodrug AG,CRST Oy,Recruiting,Turku,,20520,Finland,,,,,,
NCT02389413,Probiodrug AG,CHRU de Lille / HÃ´pital Roger Salengro,Recruiting,Lille Cedex,,59037,France,,,,,,
NCT02389413,Probiodrug AG,HÃ´pital La Grave / Centre de Recherche Clinique,Recruiting,Toulouse Cedex 9,,31059,France,,,,,,
NCT02389413,Probiodrug AG,CharitÃ© - UniversitÃ_tsmedizin Berlin,Recruiting,Berlin,,10450,Germany,,,,,,
NCT02389413,Probiodrug AG,UniversitÃ_tsmedizin GÃ¶ttingen / Klinik fÃ_r Psychiatrie und Psychotherapie,Recruiting,GÃ¶ttingen,,37075,Germany,,,,,,
NCT02389413,Probiodrug AG,Arzneimittelforschung Leipzig GmbH,Recruiting,Leipzig,,4107,Germany,,,,,,
NCT02389413,Probiodrug AG,UniversitÃ_tsklinikum Magdeburg / Institut fÃ_r Kognitive Neurologie und Demenzforschung,Recruiting,Magdeburg,,39120,Germany,,,,,,
NCT02389413,Probiodrug AG,Klinikum rechts der Isar der TU MÃ_nchen / Klinik fÃ_r Psychiatrie und Psychotherapie,Recruiting,MÃ_nchen,,81675,Germany,,,,,,
NCT02389413,Probiodrug AG,UniversitÃ_tsklinikum MÃ_nster / Klinik fÃ_r Allgemeine Neurologie,Recruiting,MÃ_nster,,48149,Germany,,,,,,
NCT02389413,Probiodrug AG,UniversitÃ_tsmedizin Rostock / Zentrum fÃ_r Nervenheilkunde/ Klinik fÃ_r Psychosomatik und Psychotherapeutische Medizin,Recruiting,Rostock,,18147,Germany,,,,,,
NCT02389413,Probiodrug AG,Neurologische UniversitÃ_tsklinik Ulm,Recruiting,Ulm,,89081,Germany,,,,,,
NCT02389413,Probiodrug AG,Alzheimer Research Center,Recruiting,Amsterdam,,1081 GM,Netherlands,,,,,,
NCT02389413,Probiodrug AG,Verksamheten fÃ¶r neuropsykiatri Sahlgrenska universitetssjukhuset,Recruiting,MÃ¶lndal,,43141,Sweden,,,,,,
NCT02390999,University of Aarhus,"Aarhus University Hospital, Skejby",Recruiting,Aarhus,,8200,Denmark,"Christophe Duez, MD",20701125,christophe.duez@gmail.com,,,
NCT02390999,University of Aarhus,Stavanger University Hospital,Recruiting,Stavanger,,,Norway,"Marie KvalÃ¸y, MD",,marie.bu.kvaloy@sus.no,,,
NCT02393950,"Orion Corporation, Orion Pharma",Parexel International GmbH,,Berlin,,,Germany,,,,,,
NCT02394002,Andrea Szelenyi,Neurosurgical Clinic,Recruiting,Duesseldorf,,40225,Germany,"Andrea SzelÃ©nyi, Prof.",+49 211 8117646,andrea.szelenyi@uni-duesseldorf.de,sebastian.braun@med.uni-duesseldorf.de,"Gerhard Schneider, Prof.",Principal Investigator
NCT02394639,"University Hospital, Ghent","University Hospital, Ghent",,Ghent,,9000,Belgium,,,,,,
NCT02394639,"University Hospital, Ghent","University Hospital, Leuven",,Leuven,,3000,Belgium,,,,,,
NCT02396459,Erasmus Medical Center,Erasmus MC,Not yet recruiting,Rotterdam,,3015 GE,Netherlands,"W.E. Visser, MD, PhD",,w.e.visser@erasmusmc.nl,s.groeneweg@erasmusmc.nl,"W.E. Visser, MD, PhDS. Groeneweg, MScR.P. Peeters, MD, PhD",Principal InvestigatorSub-InvestigatorSub-Investigator
NCT02397161,The University of Hong Kong,University of Hong Kong,Not yet recruiting,Pokfulam,,,Hong Kong,"Shirley SM Fong, PT, PhD",852-97090337,smfong@hku.hk,,,
NCT02402153,Hypo-Safe A/S,SVS,Recruiting,Esbjerg,,6800,Denmark,"Jeppe Gram, Dr.",,,,,
NCT02403817,"University of California, San Diego",University of California San Diego,Recruiting,La Jolla,California,92093-0959,United States,"Leanne Chukoskie, Ph.D.",858-246-1932,lchukoskie@ucsd.edu,jtownsend@ucsd.edu,,
NCT02404181,UMC Utrecht,University Medical Center Utrecht,Recruiting,Utrecht,,,Netherlands,"Tianne Numan, MSc.",+31 (0)8875 57825,t.numan-2@umcutrecht.nl,,,
NCT02404857,"University Hospital, Montpellier",CHRU Lapeyronie,,Montpellier,Herault,34295,France,,,,,,
NCT02407288,HÃ´pital le Vinatier,Centre Hospitalier Le Vinatier,Recruiting,Bron,,69500,France,"remy bation, MD",33437915565,remy.bation@ch-le-vinatier.fr,,,
NCT02407496,Think Now Incorporated,UCLA Semel Institute,,Los Angeles,California,90095,United States,,,,,,
NCT02408627,"University Hospital, Ghent",University Hospital Ghent,,Ghent,,9000,Belgium,,,,,,
NCT02408653,"University Hospital, Ghent","University Hospital, Ghent",,Ghent,,9000,Belgium,,,,,,
NCT02408666,"University Hospital, Ghent",University Hospital Ghent,,Ghent,,9000,Belgium,,,,,,
NCT02409069,"University Hospital, Ghent",University Hospital Ghent,Recruiting,Ghent,,9000,Belgium,"Stefanie Gadeyne, M.Sc.",+32 (0) 9 332 10 50,Stefanie.Gadeyne@UGent.be,,"Kristl Vonck, MD, PhD",Principal Investigator
NCT02409862,University of Florida,University of Florida,Not yet recruiting,Gainesville,Florida,32611-2250,United States,"Natalie Ebner, PhD",203-691-0371,natalie.ebner@ufl.edu,,"Natalie Ebner, PhD",Principal Investigator
NCT02410889,University of Birmingham,University of Birmingham,Recruiting,Birmingham,West Midlands,B15 2TT,United Kingdom,"Sean Jennings, PhD",0121 415 8011,researchgovernance@contacts.bham.ac.uk,,"Andrew P Bagshaw, PhD",Principal Investigator
NCT02413177,"University of Massachusetts, Worcester","University of Massachusetts, Worcester",,Worcester,Massachusetts,1655,United States,,,,,,
NCT02415166,"Laureate Institute for Brain Research, Inc.",Laureate Institute for Brian Research,Recruiting,Tulsa,Oklahoma,74136,United States,"Harvey Morris, PhD",918-502-5179,hmorris@laureateinstitute.org,,,
NCT02415686,Stichting Epilepsie Instellingen Nederland,UniversitÃ_t Bonn,Not yet recruiting,Bonn,North Rhine-Westphalia,53113,Germany,"R.S. Surges, Dr.",,,,,
NCT02415686,Stichting Epilepsie Instellingen Nederland,Stichting Epilepsie Instellingen Nederland (SEIN),Recruiting,Heemstede,Achterweg 5,2103 SW,Netherlands,"Sharon Shmuely, MD",31235588143,SShmuely@sein.nl,,,
NCT02415686,Stichting Epilepsie Instellingen Nederland,Chalfont Centre / University College London,Not yet recruiting,Chalfont St Peter,South East,SL9 0RJ,United Kingdom,"S. Sisodiya, Prof. Dr.",,,,,
NCT02417454,McMaster University,McMaster LIVELab,,Hamilton,Ontario,L8S 4L8,Canada,,,,,,
NCT02421744,University Hospital of Ferrara,Ferrara University Hospital,Recruiting,Ferrara,,,Italy,,,,,"Carlotta Martinuzzi, PTSofia Straudi, MDNino Basaglia, MDLaura Di Marco Pizzongolo, PTMarco Da Roit, PTFabio Manfredini, MDNicola Lamberti",Sub-InvestigatorPrincipal InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-Investigator
NCT02421744,University Hospital of Ferrara,Azienda Ospedaliera Universitaria Pisana,Not yet recruiting,Pisa,,,Italy,"Carmelo Chisari, MD",,,,,
NCT02422576,NestlÃ©,Hospital de MatarÃ_,Recruiting,MatarÃ_,Barcelona,8304,Spain,"Pere Clave, MD/PhD",Phone 34-937417700,pere.clave@ciberehd.org,laia.rofes@ciberehd.org,,
NCT02424123,Centre Hospitalier Universitaire de NÄ«mes,APHM - HÃ´pital Nord,Not yet recruiting,Marseille Cedex 20,,13915,France,,,,,"Lisa Vaugier, MDAntoine Roche, MD, PhD",Sub-InvestigatorSub-Investigator
NCT02424123,Centre Hospitalier Universitaire de NÄ«mes,CHRU de NÃ®mes - HÃ´pital Universitaire CarÃ©meau,Not yet recruiting,NÃ®mes Cedex 09,,30029,France,,,,,"Eric Thouvenot, MD, PhDCaroline Briere, MDPierre-GÃ©raud Claret, MDXavier Bobbia, MD",Principal InvestigatorSub-InvestigatorSub-InvestigatorSub-Investigator
NCT02424656,Danish Research Centre for Magnetic Resonance,Danish Research Centre for Magnetic Resonance,Recruiting,Copenhagen,,2650,Denmark,"Hartwig R Siebner, Professor",38626541,h.siebner@drcmr.dk,karams@drcmr.dk,"Lars P Kammersgaard, ProfessorIngrid Poulsen, ProfessorTue H Petersen, PostdocVirginia Conde, PostdocSara H Andreasen, PhD-studentKaren B Larsen, Nurse",Principal InvestigatorPrincipal InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-Investigator
NCT02424695,Cleveland Sleep Research Center,Cleveland Sleep Research Center,,Middleburg Heights,Ohio,44130,United States,,,,,,
NCT02426398,Sheffield Teaching Hospitals NHS Foundation Trust,Sheffield Teaching Hospitals NHS Trust,Recruiting,Sheffield,S Yorks,S10 2HQ,United Kingdom,,,,,,
NCT02426983,University of Ottawa,University of Ottawa Institute of Mental Health Research,,Ottawa,Ontario,K1Z 7K4,Canada,,,,,,
NCT02427672,University of Pennsylvania,University of Pennsylvania,Recruiting,Philadelphia,Pennsylvania,19104,United States,Olivia Choy,215-746-4390,ochoy@sas.upenn.edu,,,
NCT02428348,"University Hospital, Ghent",University Hospital Ghent,,Ghent,,9000,Belgium,,,,,,
NCT02429544,M.D. Anderson Cancer Center,University of Texas MD Anderson Cancer Center,Not yet recruiting,Houston,Texas,77030,United States,,,,,,
NCT02431780,University College Cork,Cork University Maternity Hospital,Recruiting,Wilton,Cork,,Ireland,Mairead Murray,,m.murray@ucc.ie,j.conway@ucc.ie,"Geraldine Boylan, Professor",Principal Investigator
NCT02431780,University College Cork,Rotunda Maternity Hospital,Recruiting,Dublin,,,Ireland,"Adrienne Foran, Doctor",,aforan@ROTUNDA.ie,,"Adrienne Foran, Doctor",Principal Investigator
NCT02431780,University College Cork,"University Medical Centre Utrecht, Wilhelmina Children's Hospital",Recruiting,Utrecht,,"KE 04.123.1, Po Box 85090",Netherlands,"Linda deVries, Professor",,l_devries53@hotmail.com,,"Linda deVries, Professor",Principal Investigator
NCT02431780,University College Cork,Karolinska Institutet and University Hospital,Recruiting,Huddinge,Stockholm,K78 141 86,Sweden,"Mats Blennow, Professor",,Mats.Blennow@ki.se,,"Mats Blennow, Professor",Principal Investigator
NCT02431780,University College Cork,"Barts and the London NHS Trust,",Recruiting,London,,E1 1BB,United Kingdom,"Divyen Shah, Doctor",,divyen.shah@bartshealth.nhs.uk,,"Divyen Shah, Doctor",Principal Investigator
NCT02431780,University College Cork,The London and Homerton Hospital,Recruiting,London,,E9 6SR.,United Kingdom,"Olga Kapellou, Doctor",,Olga.Kapellou@homerton.nhs.uk,,"Olga Kapellou, Doctor",Principal Investigator
NCT02431780,University College Cork,University College London Hospitals NHS Foundation Trust,Recruiting,London,,NW1 2BU,United Kingdom,"Janet Rennie, Doctor",,Jmr@janetrennie.com,,"Janet Rennie, Doctor",Principal Investigator
NCT02431780,University College Cork,Great Ormond Street Hospital,Recruiting,London,,WC1N3JH,United Kingdom,"Ronit Pressler, MD",,Ronit.Pressler@gosh.nhs.uk,,,
NCT02432066,University of Florida,"Neurocognitive Lab, University of Florida, Department of Psychiatry",Not yet recruiting,Gainesville,Florida,32610,United States,"Robert A Prather, BA",352-294-4942,rprather@ufl.edu,benlewis@ufl.edu,"Sara J Nixon, PhD",Principal Investigator
NCT02432521,University of Sao Paulo General Hospital,Centro de Pesquisa ClÃ_nica do Instituto de Medicina e ReabilitaÃ§Ã£o do HCFMUSP,Recruiting,Sao Paulo,,05716-150,Brazil,"Marcel Simis, Md PhD",+55(11) 5180-7800,marcel.simis@hc.fm.usp.br,jucara.zaparoli@hc.fm.usp.br,"Linamara Battistella, Md PhDMarcel Simis, Md PhD",Principal InvestigatorSub-Investigator
NCT02432989,University of British Columbia,Fortius Sport &amp; Health,Not yet recruiting,Burnaby,British Columbia,V5B 3B8,Canada,"Stefania Rizzo, BSc (Physical Therapy)",6042922500,stefaniamara@yahoo.ca,,,
NCT02432989,University of British Columbia,Djavad Mowafaghian Centre for Brain Health,Not yet recruiting,Vancouver,British Columbia,V6T 1Z3,Canada,"Jenna Smith-Forrester, BSc",6048272717,Jenna.Smith@alumni.ubc.ca,S.Porter@alumni.ubc.ca,"Naznin Virji-Babul, PhD",Principal Investigator
NCT02433600,Mead Johnson Nutrition,University or North Carolina Nutrition Research Instutite,Recruiting,Kannapolis,North Carolina,28081,United States,,,,,"Carol Cheatham, PhD",Principal Investigator
NCT02434224,University of Zurich,University Hospital,Recruiting,Zurich,,8091,Switzerland,"Friederike Haslbeck, PhD",,friederike.haslbeck@usz.ch,,,
NCT02436616,Bio-Signal Group Corp.,State University of New York/Downstate Medical Center,Recruiting,Brooklyn,New York,11203,United States,"Zachary Ibrahim, MD",718-613-8442,zachary.Ibrahim@downstate.edu,geetha.chari@downstate.edu,,
NCT02436616,Bio-Signal Group Corp.,"Brookdale University Hospital and Medical Center,",Recruiting,Brooklyn,New York,11212,United States,"Roger Kim, MD",917-836-3613,rkim@brookdale.edu,,,
NCT02445417,Sharp HealthCare,Sharp Mary Birch Hospital for Women and Newborns,Recruiting,San Diego,California,92123,United States,NULL,NULL,NULL,NULL,,
NCT02450240,"Laureate Institute for Brain Research, Inc.",Laureate Institute for Brain Research,Recruiting,Tulsa,Oklahoma,74136,United States,,,,,,
NCT02451371,Seoul National University Hospital,Seoul National University Hospital,,Seoul,,110-744,"Korea, Republic of",,,,
NCT02451618,Sharp HealthCare,Sharp Mary Birch Hospital for Women and Newborns,Recruiting,San Diego,California,92123,United States,"Mary J Harbert, MD",858-939-4988,mj.harbert@sharp.com,deborah.petruzzelli@sharp.com
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Foothills Health Sciences Centre,Recruiting,Calgary,Alberta,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Capital Health - Royal Alexandra Hospital,Recruiting,Edmonton,Alberta,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Capital Health - University Of Alberta Hospital,Recruiting,Edmonton,Alberta,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Royal Columbian Hospital,Recruiting,New Westminster,British Columbia,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Vancouver General Hospital,Recruiting,Vancouver,British Columbia,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Royal Jubilee Hospital,Recruiting,Victoria,British Columbia,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Winnipeg Health Sciences Center,Recruiting,Winnipeg,Manitoba,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Queen Elizabeth II Health Sciences Centre,Recruiting,Halifax,Nova Scotia,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Hamilton Health Sciences Center,Recruiting,Hamilton,Ontario,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",London Health Sciences Centre,Recruiting,London,Ontario,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",The Ottawa Hospital,Recruiting,Ottawa,Ontario,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",ST. Michael's Hospital,Recruiting,Toronto,Ontario,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Sunnybrook Health Sciences Centre,Recruiting,Toronto,Ontario,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",Montreal General Hospital,Recruiting,Montreal,Quebec,,Canada,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",HÃ´pital SacrÃ©-Coeur de MontrÃ©al,Recruiting,MontrÃ©al,Quebec,,Canada,,,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",CHU de QuÃ©bec - HÃ´pital de l'Enfant-JÃ©sus,Recruiting,QuÃ©bec,Quebec,,Canada,,,,,,
NCT02452541,"Centre Hospitalier Universitaire de QuÃ©bec, CHU de QuÃ©bec",CHU Sherbrooke - HÃ´pital Fleurimont,Recruiting,Sherbrooke,Quebec,,Canada,,,,,,
NCT02453906,Claudia M. Witt,CharitÃ© - UniversitÃ_tsmedizin Berlin,Recruiting,Berlin,,,Germany,"Daniel Pach, MD",30450529027,xnkq-studie@charite.de,till.nierhaus@charite.de,,
NCT02458820,Children's Hospital of Philadelphia,Children's Hospital of Philadelphia,Recruiting,Philadelphia,Pennsylvania,19104,United States,"Alexis Topjian, MD",215-590-3915,topjian@chop.edu,,,
NCT02459340,"Yolanda Schlumpf, PhD",Privat Clinic Clienia Littenheid,Recruiting,Littenheid,Thurgau,,Switzerland,"Yolanda Schlumpf, PhD",,yolanda.schlumpf@clienia.ch,,,
NCT02460484,Florida Hospital,Florida Hospital for Children,Recruiting,Orlando,Florida,32803,United States,"Jennifer Green, DNP, ARNP",407-388-5715,jennifer.green.arnp@flhosp.org,,,
NCT02460965,Iris Sommer,UMC Utrecht,Recruiting,Utrecht,,3584 CX,Netherlands,"Sanne Koops, Msc.",+31 8858672,S.koops@umcutrecht.nl,,"Iris EC Sommer, Prof.Dr.Sanne Koops, Msc.Remko van Lutterveld, Dr.",Principal InvestigatorSub-InvestigatorSub-Investigator
NCT02462551,Ziad Nahas,American University of Beirut Medical Center,Recruiting,Beirut,,,Lebanon,NULL,NULL,NULL,NULL,"Ziad Nahas, MD, MSCRMark Doumit, BA, MA",Principal InvestigatorSub-Investigator
