nct_id,sponsor_type,overall_status,study_type,start_date,completion_date,phase,brief_title,conditions,interventions,primary_completion_date,,completion_date_type,org_study_id,secondary_id,actual_duration,reported_enrollment,derived_enrollment,enrollment_type,number_of_arms,number_of_facilities,number_of_nsae_subjects,number_of_sae_subjects,registered_in_fiscal_year,results_reported,months_to_report_results,why_stopped,is_section_801,is_fda_regulated,has_expanded_access,has_dmc
NCT02480738,,"Active, not recruiting",Interventional,6/1/12,9/1/15,N/A,Effectiveness of Computerized Cognitive Training in the Elderly With Cognitive Impairment,"Cognition Disorders, Mild Cognitive Impairment",,9/1/15,,Anticipated,10035434,,,30,,Anticipated,3,,,,,,,,,0,0,0
NCT02481999,,Recruiting,Observational,8/1/15,12/1/17,N/A,"Pre- and Postoperative EEG-Monitoring for Children Aged From 0,5 to 8 Years",,,8/1/17,,Anticipated,Narco-Kids,,,550,,Anticipated,,,,,,,,,,0,0,0
NCT02484651,,Not yet recruiting,Interventional,3/1/16,1/1/17,Phase 4,Can Adequacy of Anesthesia Depth and Quality of Recovery be Influenced by the Level of Neuromuscular Blockade?,,"Anesthetics, Rocuronium",12/1/16,,Anticipated,2014.145,,,70,,Anticipated,2,,,,,,,,,0,0,1
NCT02484703,Industry,Recruiting,Interventional,10/1/15,6/1/17,Phase 2,A Study of RG1662 in Down Syndrome Among Children 6 to 11 Years of Age,"Down Syndrome, Syndrome",,6/1/17,,Anticipated,WP28760,,1.67,36,,Anticipated,4,10,0,0,2015,,,,1,1,0,
NCT02486211,,Recruiting,Interventional,9/1/15,6/1/17,Phase 2,Amantadine to Speed Awakening After Cardiac Arrest,Heart Arrest,Amantadine,6/1/17,,Anticipated,15GRNT25680021,,,120,,Anticipated,2,,,,,,,,1,1,0,0
NCT02487381,,Completed,Interventional,4/1/15,8/1/15,Phase 1,Gene-Environment-Interaction: Influence of the COMT Genotype on the Effects of Different Cannabinoids,,Dronabinol,7/1/15,,Actual,GEI-TCP II,,,60,,Anticipated,4,,,,,,,,,0,0,0
NCT02488837,,Recruiting,Observational,6/1/14,12/1/19,N/A,Investigation of Non-Invasive Outcomes Predictors in Patients Undergoing DBS for Movement Disorders,Movement Disorders,,7/1/19,,Anticipated,F140225003,,,12,,Anticipated,,,,,,,,,,0,0,0
NCT02497196,,Recruiting,Interventional,7/1/15,,Phase 1/Phase 2,Neurophysiological Effects on tPCS and tDCS on Healthy Subjects and on Patients With Chronic Visceral Pain,"Pancreatitis, Pelvic Pain, Visceral Pain",,8/1/16,,,2015P000365,,,66,,Anticipated,8,,,,,,,,,0,0,0
NCT02497443,,"Active, not recruiting",Interventional,4/1/11,12/1/15,Phase 1/Phase 2,Safety of Autologous MSC Infusion to Treat Epilepsy,Epilepsy,,12/1/15,,Anticipated,Minsk-MH001,,,60,,Actual,2,,,,,,,,,0,0,0
NCT02498236,,Not yet recruiting,Interventional,9/1/15,7/1/17,N/A,Target Engagement for Oxytocin: Dose Ranging Study,Schizophrenia,Oxytocin,5/1/17,,Anticipated,R21,,,48,,Anticipated,2,,,,,,,,1,1,0,0
NCT02498730,,Recruiting,Interventional,8/1/15,3/1/16,N/A,Interval Training in Bipolar Disorder,Bipolar Disorder,,12/1/15,,Anticipated,UFRJ-01,,,36,,Anticipated,3,,,,,,,,1,1,0,1
NCT02500225,,"Active, not recruiting",Interventional,7/1/15,9/1/15,Phase 4,Comparison the Effects of Etomidate and Sevoflurane During Electroconvulsive Therapy,,"Etomidate, Sevoflurane",9/1/15,,Anticipated,Ulku 1,,,25,,Anticipated,2,,,,,,,,1,1,0,0
NCT02501915,,Completed,Interventional,2/1/14,1/1/15,Phase 1,Kinesio Taping Effects Applied With Different Directions and Tensions,,,12/1/14,,Actual,26582214.4.0000.5289,,,30,,Actual,2,,,,,,,,,0,0,1
NCT02501941,,Recruiting,Interventional,7/1/15,9/1/17,Phase 1,Spreading Depolarization and Ketamine Suppression,,Ketamine,9/1/16,,Anticipated,15-056,,,10,,Anticipated,2,,,,,,,,,0,0,0
NCT02503878,,Terminated,Observational,12/1/14,2/1/16,N/A,Sedline 4 Channel Electroencephalogram (EEG) Monitoring During Suppression of Unilateral Hemispheric Function (Wada Test,,,2/1/16,,Actual,Pro00037965,,,7,,Actual,,,,,,,,There was to much artifact on the readings and could not be interpreted,,0,0,0
NCT02507895,,Recruiting,Interventional,10/1/13,9/1/16,N/A,Effect of Brain-Computer Interfaced-Assisted Motor Imagery for Gait Retraining in Stroke Patients,,,9/1/16,,Anticipated,BCI-LL2012/00658,,,30,,Anticipated,1,,,,,,,,1,1,0,1
NCT02509442,,Not yet recruiting,Interventional,7/1/15,4/1/17,N/A,Measure of the Potential Evoked by Electric Stimulation,,,2/1/17,,Anticipated,9530,,,12,,Anticipated,1,,,,,,,,,0,0,0
NCT02509559,,Completed,Interventional,10/1/13,1/1/15,Phase 1,Effects of Propranolol (vs. Placebo) on Information Processing During Presentation of Emotionally Arousing Pictures,,Propranolol,2/1/14,,Actual,BBEmoMem_G,,,8,,Actual,2,,,,,,,,1,1,0,1
NCT02509689,,Recruiting,Interventional,12/1/14,6/1/16,N/A,Neurofeedback Technology (GZNT) for Persistent Post-Concussive Symptoms in Soldiers,Post-Concussion Syndrome,,3/1/16,,Anticipated,W91YTZ-13-P-0703,,,50,,Anticipated,1,,,,,,,,,0,0,0
NCT02512393,,Recruiting,Interventional,11/1/15,3/1/17,N/A,Transcranial Direct Current Stimulation in Older Persons With Knee Pain (Knee Pain and tDCS): Randomized Pilot Study,"Osteoarthritis, Knee",,3/1/17,,Anticipated,IRB201500357-2,,,200,,Anticipated,2,,,,,,,,0,1,0,1
NCT02516228,,Not yet recruiting,Interventional,9/1/15,8/1/16,N/A,Transcranial Electrical Neuromodulation for Suppressing Epileptiform Discharges,,,8/1/16,,Anticipated,EGI-001,,,20,,Anticipated,2,,,,,,,,0,1,0,0
NCT02516787,,Completed,Interventional,11/1/10,,N/A,Coherence Between Brain Cortical Function and Neurocognitive Performance During Changed Gravity Conditions,,,11/1/13,,,10-082,,,24,,Actual,1,,,,,,,,,0,0,0
NCT02519998,,Recruiting,Observational,3/1/15,12/1/16,N/A,Tissue Repository and Master Database for Concussion Biomarker and Risk Calculator Development,Brain Concussion,,12/1/16,,Anticipated,14D.611,,,1000,,Anticipated,,,,,,,,,,0,0,1
NCT02522429,,Recruiting,Interventional,7/1/15,4/1/17,N/A,Thalamic Low Intensity Focused Ultrasound in Acute Brain Injury,"Brain Injuries, Consciousness Disorders",,4/1/17,,Anticipated,441488-MM-58041,,,15,,Anticipated,1,,,,,,,,1,1,0,1
NCT02523105,,Recruiting,Interventional,9/1/15,2/1/17,N/A,Evaluation of Use of Brain Activity Monitoring for Evaluation of Depression Treatment,"Depression, Depressive Disorder",,1/1/17,,Anticipated,0010-15,,,50,,Anticipated,2,,,,,,,,,0,0,0
NCT02523183,,Recruiting,Observational,7/1/15,7/1/17,N/A,The Use of Medicinal Cannabinoids as Adjunctive Treatment for Medically Refractory Epilepsy,"Drug Resistant Epilepsy, Epilepsy",,1/1/17,,Anticipated,14-1606,,,150,,Anticipated,,,,,,,,,,0,0,0
NCT02527590,,Recruiting,Interventional,2/1/11,12/1/16,N/A,Development of Stimulator Pneumatic for Realization of Evoked Potential Allodynic/Somatosensory,Neuralgia,,12/1/16,,Anticipated,1008057,,,200,,Anticipated,2,,,,,,,,,0,0,0
NCT02528617,,Recruiting,Interventional,7/1/15,7/1/21,Phase 4,The Effect of Velaglucerase Alfa (Vpriv) on Skeletal Development in Pediatric Gaucher Disease,Gaucher Disease,,7/1/21,,Anticipated,014-285,,,23,,Anticipated,1,,,,,,,,1,1,0,0
NCT02531880,,Suspended,Interventional,8/1/15,6/1/17,Phase 1,Investigation of Blood-Brain-Barrier Breakdown Using Manganese Magnetic Resonance Imaging in Drug-Resistant Epilepsy,"Drug Resistant Epilepsy, Epilepsy",Manganese,6/1/17,,Anticipated,150177,,,40,,Anticipated,1,,,,,,,,0,1,0,
NCT02532608,,Recruiting,Interventional,10/1/15,3/1/17,N/A,Infra-slow Oscillations During Sleep,"Psychomotor Agitation, Restless Legs Syndrome",,12/1/16,,Anticipated,EOC.NSI.LS.15.2,,,20,,Anticipated,1,,,,,,,,,0,0,0
NCT02535572,,Recruiting,Interventional,8/1/15,10/1/17,Phase 2/Phase 3,Focal Electrically-Administered Seizure Therapy (FEAST) Studies at Two Enrolling Sites to Further Test and Refine the Treatment,,,8/1/17,,Anticipated,Pro00042678,,,80,,Anticipated,2,,,,,,,,0,1,0,0
NCT02535702,,Not yet recruiting,Observational,8/1/15,12/1/21,N/A,Development Of Neuroimaging Methods To Assess The Neurobiology Of Addiction,,,12/1/21,,Anticipated,150186,,,360,,Anticipated,,,,,,,,,,0,0,
NCT02537496,,Recruiting,Interventional,8/1/15,5/1/18,Phase 2,Enhancing Working Memory in Patients With Early Alzheimer's Disease Through the Use of rTMS,Alzheimer Disease,,5/1/17,,Anticipated,005/2015,,,45,,Anticipated,3,,,,,,,,,0,0,1
NCT02539797,,Recruiting,Interventional,10/1/14,10/1/16,N/A,Improving Cognition in Schizophrenia Using tDCS,Schizophrenia,,10/1/16,,Anticipated,22017,,,40,,Anticipated,3,,,,,,,,0,1,0,0
NCT02543320,,"Active, not recruiting",Interventional,3/1/14,,N/A,LORETA (Low Resolution Electromagnetic Tomography) Neurofeedback,Head and Neck Neoplasms,,3/1/17,,,2011-1102,,,25,,Anticipated,1,,,,,,,,0,1,0,0
NCT02544373,,Recruiting,Interventional,9/1/15,8/1/25,N/A,CPAP to Treat Cognitive Dysfunction in MS,"Cognition Disorders, Multiple Sclerosis, Sleep Apnea, Obstructive",,12/1/21,,Anticipated,HUM00098738,,,175,,Anticipated,2,,,,,,,,,0,0,0
NCT02544971,,Not yet recruiting,Interventional,10/1/15,12/1/16,N/A,Neurofeedback Therapeutic Intervention For Post-Traumatic Stress Disorder Patients Compared To Treatment As Usual,"Stress Disorders, Post-Traumatic, Stress Disorders, Traumatic",,12/1/16,,Anticipated,0215-15-TLV,,,60,,Anticipated,3,,,,,,,,,0,0,0
NCT02545816,,Recruiting,Interventional,5/1/15,5/1/17,N/A,Comparing Simplified EEG Monitoring Tool With Standard EEG Monitoring in Patients With Acute Neurological Insult,,,5/1/17,,Anticipated,BISZOL1,,,80,,Anticipated,1,,,,,,,,,0,0,0
NCT02548897,,Enrolling by invitation,Interventional,10/1/15,6/1/18,N/A,Uncovering an Electrical Biomarker for Freezing of Gait in Parkinson's Disease,Parkinson Disease,,6/1/18,,Anticipated,IRB201500458,,,5,,Anticipated,1,,,,,,,,1,1,0,1
NCT02550028,,Recruiting,Interventional,9/1/15,12/1/20,Phase 4,Levetiracetam Treatment of Neonatal Seizures,Seizures,"Etiracetam, Phenobarbital, Piracetam",12/1/19,,Anticipated,CHFudanU_NNICU3,,,100,,Anticipated,2,,,,,,,,,0,0,1
NCT02551731,,Recruiting,Interventional,1/1/16,7/1/16,Phase 2,Cannabidiol Oral Solution for Treatment of Refractory Infantile Spasms,"Spasm, Spasms, Infantile",Pharmaceutical Solutions,7/1/16,,Anticipated,INS011-15-054,,,20,,Anticipated,1,,,,,,,,1,1,0,0
NCT02552368,,Recruiting,Interventional,8/1/12,,Phase 1/Phase 2,Treatment of Chronic Stroke With IpsiHand,Stroke,,12/1/15,,,201021771,,,20,,Anticipated,1,,,,,,,,,0,0,1
NCT02552511,,Recruiting,Observational,9/1/15,12/1/18,N/A,Epidemiology Study on Neonatal Seizure,Seizures,,12/1/18,,Anticipated,CHFudanU_NNICU6,,,1400,,Anticipated,,,,,,,,,,0,0,1
NCT02554305,,Not yet recruiting,Interventional,10/1/15,10/1/18,N/A,The Fusion Versus The Affinity Oxygenation Systems,,,10/1/17,,Anticipated,0033-15-HMO,,,60,,Anticipated,4,,,,,,,,,0,0,0
NCT02559999,,Recruiting,Interventional,6/1/14,2/1/17,N/A,Objective Markers of Pain Perception in Humans,,,2/1/17,,Anticipated,1308172,,,44,,Anticipated,1,,,,,,,,,0,0,0
NCT02560233,,Not yet recruiting,Interventional,6/1/16,1/1/17,N/A,Modulating Stress-Reactivity by Real-Time Multimodal Functional Neuroimaging Based Neurofeedback,,,1/1/17,,Anticipated,GRNP_2013S1A2A2035364_1,,,60,,Anticipated,2,,,,,,,,,0,0,0
NCT02561156,,Recruiting,Interventional,9/1/15,6/1/16,Phase 1,Phase 1 TAK-653 Escalating Single and Multiple Dose Study in Healthy Participants,"Depression, Depressive Disorder",,6/1/16,,Anticipated,TAK-653-1001,,,72,,Anticipated,2,,,,,,,,,0,0,0
NCT02562001,,Not yet recruiting,Interventional,11/1/15,5/1/18,N/A,Association Between tDCS and Lokomat Training in Patients With Incomplete Spinal Cord Injury,Spinal Cord Injuries,,5/1/17,,Anticipated,43450715.7.0000.0068_CAAE,,,20,,Anticipated,4,,,,,,,,,0,0,0
NCT02562677,,Not yet recruiting,Interventional,10/1/15,2/1/16,Phase 1/Phase 2,TNS for Treating Major Depressive Disorder in the Elderly,"Depression, Depressive Disorder, Depressive Disorder, Major",,12/1/15,,Anticipated,TNS for Elderly,,,10,,Anticipated,1,,,,,,,,,0,0,0
NCT02562885,,Recruiting,Interventional,10/1/15,8/1/16,N/A,Effect of Auditory Stimulation on Spike Waves in Sleep,,,8/1/16,,Anticipated,SW2015,,,6,,Anticipated,1,,,,,,,,,0,0,0
NCT02563860,,Recruiting,Interventional,7/1/15,2/1/17,Phase 2,Pharmacological Treatment of Rett Syndrome With Statins,"Rett Syndrome, Syndrome","Dihydromevinolin, Hydroxymethylglutaryl-CoA Reductase Inhibitors, L 647318, Lovastatin",2/1/17,,Anticipated,3-05-117,,,20,,Anticipated,1,,,,,,,,1,1,0,0
NCT02564029,,Recruiting,Interventional,12/1/15,11/1/16,Phase 2,PF-06372865 in Subjects With Photosensitive Epilepsy,"Epilepsy, Epilepsy, Reflex",Lorazepam,11/1/16,,Anticipated,B7431005,,,8,,Anticipated,4,,,,,,,,1,1,0,0
NCT02564822,,Recruiting,Observational,7/1/15,8/1/16,N/A,Effects of the Visual Stimulation on the Motor and Visual Cortex in Migraneurs With and Without Aura,Migraine Disorders,,6/1/16,,Anticipated,VisualStimulation_Migraine,,,30,,Anticipated,,,,,,,,,,0,0,1
NCT02567201,,Recruiting,Interventional,10/1/15,9/1/18,N/A,Electrophysiological Evaluation of Voluntary Attention,,,9/1/18,,Anticipated,69HCL15_0216,,,360,,Anticipated,2,,,,,,,,,0,0,0
NCT02568865,,Recruiting,Observational,12/1/15,,N/A,Noninvasive Physiologic Sensors to Assess Depression,"Depression, Depressive Disorder, Depressive Disorder, Major",,9/1/17,,,2015P001913,,,50,,Anticipated,,,,,,,,,,0,0,
NCT02569970,,Recruiting,Interventional,11/1/10,5/1/17,Phase 3,Efficacy of Fluoxetine Against Seizure-induced Central Apneas,"Sleep Apnea, Central",Fluoxetine,12/1/10,,Anticipated,2009-562,,,80,,Anticipated,2,,,,,,,,,0,0,1
NCT02572180,,Recruiting,Interventional,9/1/15,,N/A,A Biofeedback Training in Schoolchildren With an Attention-Deficit/Hyperactivity Disorder (ADHD),"Attention Deficit Disorder with Hyperactivity, Hyperkinesis",,9/1/17,,,LEAD_BluHud_524,,,90,,Anticipated,3,,,,,,,,,0,0,0
NCT02572297,,Completed,Observational [Patient Registry],5/1/10,8/1/15,N/A,National Network for the Study of Predictors and Prevention of Sudden Unexpected Death in Drug-resistant Partial Epilepsies,"Epilepsies, Partial, Epilepsy",,2/1/15,,Actual,2009.582,,,1072,,Actual,,,,,,,,,,0,0,0
NCT02572973,,Recruiting,Interventional,7/1/14,8/1/16,N/A,Acoustic Neuromodulation (ANM) for Youth With Anxiety Disorders,"Anxiety Disorders, Anxiety, Separation, Disease, Mental Disorders",,8/1/16,,Anticipated,1403014928,,,60,,Anticipated,2,,,,,,,,,0,0,0
NCT02573766,,Recruiting,Interventional,10/1/15,,N/A,Neuromodulation as a Treatment for Chemotherapy-Induced Peripheral Neuropathy,Peripheral Nervous System Diseases,,10/1/19,,,2015-0399,,,90,,Anticipated,3,,,,,,,,0,1,0,1
NCT02574026,,Recruiting,Interventional,8/1/10,7/1/16,Phase 1,Tapfinger Psychomotor Target,,,7/1/16,,Anticipated,2010-A00421-38,,,30,,Anticipated,1,,,,,,,,,0,0,0
NCT02578810,,Not yet recruiting,Observational,1/1/16,1/1/18,N/A,"PIERS and BIS, sFIT:PIGF, Adrenomedullin",,"Adrenomedullin, Mitogens",1/1/18,,Anticipated,MUGraz2,,,48,,Anticipated,,,,,,,,,,0,0,0
NCT02578823,,Recruiting,Interventional,1/1/16,4/1/18,N/A,Targeted Temperature Management After In-Hospital Cardiac Arrest,"Brain Diseases, Brain Ischemia, Heart Arrest, Hypoxia-Ischemia, Brain",Antipyretics,4/1/18,,Anticipated,2015-1071,,,60,,Anticipated,2,,,,,,,,,0,0,0
NCT02583581,,Recruiting,Interventional,10/1/15,2/1/17,N/A,Evaluation of Use of Brain Activity Monitoring for Prediction of Migraine Attacks,Migraine Disorders,,1/1/17,,Anticipated,CLD4,,,50,,Anticipated,1,,,,,,,,,0,0,0
NCT02583724,,Recruiting,Interventional,9/1/15,2/1/17,N/A,Evaluation of Use of Brain Activity Monitoring for Evaluation of Depression Treatment Efficacy,"Depression, Depressive Disorder",,1/1/17,,Anticipated,EMC73-15,,,50,,Anticipated,2,,,,,,,,,0,0,0
NCT02585154,,Recruiting,Interventional,,,N/A,Studying Movement Control in PD Using Closed Loop DBS,Parkinson Disease,,12/1/16,,,168287,,,,,,,,,,,,,,,,0,
NCT02586441,,Not yet recruiting,Interventional,11/1/15,11/1/17,Phase 4,Evaluation of EEG With Respect to the Change of Depth of Anesthesia During General Anesthesia,,"Anesthetics, Bromides, Propofol, Rocuronium",11/1/16,,Anticipated,MD11004,,,40,,Anticipated,1,,,,,,,,1,1,0,1
NCT02588482,,Recruiting,Interventional,11/1/14,,N/A,Comparison Between High-density Electroencephalography and Conventional Electroencephalography for Comatose Patients,,,12/1/16,,,R/2012/46,,,66,,Anticipated,1,,,,,,,,,0,0,0
NCT02589509,,Recruiting,Interventional,12/1/15,11/1/17,N/A,Cognitive Rehabilitation and Brain Activity of Attention Control in TBI,Brain Injuries,,11/1/17,,Anticipated,N1920-P,,,36,,Anticipated,2,,,,,,,,,0,0,0
NCT02591069,,Not yet recruiting,Interventional,10/1/15,10/1/19,N/A,Vagal Nerve Stimulation in Coma Patients,"Akinetic Mutism, Consciousness Disorders, Persistent Vegetative State",,1/1/16,,Anticipated,2013-833,,,20,,Anticipated,1,,,,,,,,,0,0,1
NCT02591446,,Recruiting,Observational,10/1/14,10/1/16,N/A,Transcranial Magnetic Stimulation Studies in Autism Spectrum Disorders,"Intellectual Disability, Autism Spectrum Disorder, Autistic Disorder, Child Development Disorders, Pervasive",,10/1/16,,Anticipated,413114,,,240,,Anticipated,,,,,,,,,,0,0,1
NCT02591498,,Recruiting,Interventional,1/1/14,12/1/17,Phase 3,Computerized Cognitive Training for Schizophrenia in Brazil,Schizophrenia,,12/1/16,,Anticipated,1R03TW009002-01,,,100,,Anticipated,3,,,,,,,,,0,0,0
NCT02594306,,Recruiting,Interventional,10/1/15,11/1/16,N/A,Brain Electrophysiological Study(EEG/ERP) on Opiate Addicts Treating by Bilateral NAc/ALIC Deep Brain Stimulation,Substance-Related Disorders,,11/1/16,,Anticipated,EEG/ERP and drug addiction,,,20,,Anticipated,3,,,,,,,,1,1,0,1
NCT02597374,,Recruiting,Interventional,10/1/15,9/1/17,N/A,EEG in Children With Unilateral Cerebral Injury During Action and Action Observation(AOE),Cerebral Palsy,,9/1/17,,Anticipated,CHU-Promoteur 2015-A00985-44,,,15,,Anticipated,1,,,,,,,,,0,0,0
NCT02599168,,Recruiting,Interventional,12/1/15,1/1/17,Phase 4,Effect of Dexmedetomidine on Propofol Requirement During Anesthesia,,"Anesthetics, Dexmedetomidine, Propofol",11/1/16,,Anticipated,EC/04/15/807,,,80,,Anticipated,2,,,,,,,,,0,0,1
NCT02602275,,Completed,Interventional,8/1/15,12/1/15,Phase 2,Neuronal Correlates of Neurexanå¨ Action in Mildly to Moderately Stressed Probands,"Fractures, Stress, Stress Disorders, Traumatic, Acute",,12/1/15,,Actual,"NEURIM, C1501",,,53,,Actual,2,,,,,,,,,0,0,0
NCT02602340,,Recruiting,Interventional,10/1/15,10/1/20,N/A,Neurocognitive Predictors of Behavioral Therapy Response in Depression,"Depressive Disorder, Depression",,10/1/20,,Anticipated,2015-006-01,,,100,,Anticipated,1,,,,,,,,,0,0,0
NCT02602379,,Completed,Observational,2/1/15,7/1/15,N/A,Evaluation of NoL Index and ANI After Nociceptive Stimulation at Different Infusion Rates of Remifentanil Infusion,,Remifentanil,7/1/15,,Actual,HMR14090,,,40,,Actual,,,,,,,,,,0,0,1
NCT02603640,,Recruiting,Interventional,10/1/15,9/1/18,N/A,""" Virtual Brain ""-Based Interpretation of Electrophysiological Signals in Epilepsy",Epilepsy,,9/1/18,,Anticipated,2014-45,,,20,,Anticipated,1,,,,,,,,,0,0,0
NCT02603718,,Recruiting,Interventional,3/1/14,3/1/18,N/A,An Applicative On-line EEG Tool for Enhancing Treatment Efficacy,,,3/1/16,,Anticipated,2014-3,,,80,,Anticipated,2,,,,,,,,,0,0,1
NCT02605733,,Recruiting,Observational,10/1/15,12/1/17,N/A,The Neu-Prem Trial: Neuromonitoring of Preterm Newborn Brain During Birth Resuscitation,"Brain Ischemia, Hypoxia-Ischemia, Brain, Neurologic Manifestations, Premature Birth",,6/1/17,,Anticipated,Neu-Prem,,,100,,Anticipated,,,,,,,,,,0,0,0
NCT02606591,,Recruiting,Interventional,3/1/16,,N/A,Houston Independent School District (HISD) Yoga Evaluation,,,3/1/18,,,PA15-0677,,,200,,Anticipated,1,,,,,,,,,0,0,0
NCT02607878,,Recruiting,Observational,1/1/15,10/1/16,N/A,Automated Pupillometry for Coma Prognostication After Cardiac Arrest,Heart Arrest,,10/1/16,,Anticipated,432/14,,,500,,Anticipated,,,,,,,,,,0,0,1
NCT02608840,,Recruiting,Interventional,7/1/15,6/1/17,N/A,Auditory Stimulation of Slow Wave Sleep and Memory in Mild Cognitive Impairment and Older Adults,"Cognition Disorders, Mild Cognitive Impairment",,12/1/16,,Anticipated,STU00200555,,,30,,Anticipated,4,,,,,,,,,0,0,0
NCT02609802,,Recruiting,Interventional,11/1/15,10/1/17,Phase 3,The Different Hypnotic Potency of Volatile Anesthetics at Equi-MAC: EEG Based Study,,"Desflurane, Sevoflurane",10/1/17,,Anticipated,2015-09-028,,,89,,Anticipated,2,,,,,,,,,0,0,0
NCT02613234,,Recruiting,Interventional,11/1/15,12/1/18,N/A,Efficacy of 128-channel EEG Combined With BESA Dipole Localization and Intervention on Brain Waves for Epilepsy,Epilepsy,,12/1/18,,Anticipated,128EEG,,,80,,Anticipated,2,,,,,,,,,0,0,0
NCT02614417,,Completed,Observational,6/1/13,9/1/15,N/A,Sleep-disordered Breathing in Eisenmenger Syndrome,"Eisenmenger Complex, Heart Defects, Congenital, Respiratory Aspiration, Syndrome",,8/1/15,,Actual,2012-01,,,20,,Actual,,,,,,,,,,0,0,0
NCT02614599,,Completed,Interventional,6/1/15,11/1/15,Phase 0,Neurocognitive and Neurobiological Improvement in ADHD Children With High Protein Diet,,,11/1/15,,Actual,BrainProteins,,,100,,Anticipated,2,,,,,,,,1,1,0,1
NCT02615535,,Not yet recruiting,Interventional,12/1/15,3/1/17,N/A,Neurofeedback-enhanced Mindfulness Meditation in Traumatic Brain Injury,Brain Injuries,,2/1/17,,Anticipated,2015P002184,,,20,,Anticipated,2,,,,,,,,1,1,0,0
NCT02617953,,Enrolling by invitation,Interventional,9/1/15,9/1/17,N/A,Objective Diagnosis Method and Efficacy of Repetitive Transcranial Magnetic Stimulation as a Treatment for Tinnitus,Tinnitus,,9/1/16,,Anticipated,A-199-08-14,,,80,,Anticipated,3,,,,,,,,,0,0,1
NCT02618135,,Not yet recruiting,Interventional,2/1/16,7/1/18,N/A,Brain-Computer Interface-based Programme for the Treatment of ASD/ADHD,"Attention Deficit Disorder with Hyperactivity, Autism Spectrum Disorder, Child Development Disorders, Pervasive, Disease, Hyperkinesis",,8/1/17,,Anticipated,2015/00841,,,20,,Anticipated,2,,,,,,,,,0,0,0
